source_id,source_name,city,title,price_usd,url,first_seen_at,last_seen_at,sent_in_email,sent_at,latitude,longitude,thumbnail_url,description
craigslist_7912701208,craigslist,"Los Angeles","Indoor Regulation Pickleball Court, Library, 2bd 2ba$3,229central LA 213/323",3229.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-indoor-regulation/7912701208.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7908483986,craigslist,"Los Angeles","2-Bed/2-Bath w/ W/D Just Steps From the Sunset Strip$3,758West Hollywood",3758.0,https://losangeles.craigslist.org/lac/apa/d/west-hollywood-bed-bath-w-just-steps/7908483986.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912701037,craigslist,"Los Angeles","2bd 2ba, Library, Indoor Regulation Pickleball Court$3,049central LA 213/323",3049.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-2bd-2ba-library-indoor/7912701037.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912699278,craigslist,"Los Angeles","Large Conference Room, Library, Speakeasy Lounge$2,519central LA 213/323",2519.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-large-conference-room/7912699278.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912698187,craigslist,"Los Angeles","2-Bed/2-Bath w/ W/D Just Steps From the Design District$3,640West Hollywood",3640.0,https://losangeles.craigslist.org/lac/apa/d/west-hollywood-bed-bath-w-just-steps/7912698187.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912289472,craigslist,"Los Angeles","2B/2.5B Apartment with In-Unit W/D – Tour Today!$2,79918005 W. Anne's Circle, Canyon Country, CA",2799.0,https://losangeles.craigslist.org/lac/apa/d/canyon-country-2b-25b-apartment-with-in/7912289472.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912697785,craigslist,"Los Angeles","Welcome Home to Axis, 2 apartments Now Leasing!$3,662Los Angeles",3662.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-welcome-home-to-axis/7912697785.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7911450131,craigslist,"Los Angeles","All Apartments have A/C, Carpeting, Ceiling Fan$2,54913811 Shoemaker Ave, Norwalk, CA",2549.0,https://losangeles.craigslist.org/lac/apa/d/norwalk-all-apartments-have-c-carpeting/7911450131.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912697099,craigslist,"Los Angeles","Tour on Your Own Terms - Chat. Virtual. Associate-Guided. Self-Guided.$2,628Los Angeles",2628.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-tour-on-your-own-terms-chat/7912697099.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7910679936,craigslist,"Los Angeles","4804 Oakwood | Contemporary Living | 5 Weeks Free$3,3504804 Oakwood Ave",3350.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-4804-oakwood-contemporary/7910679936.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912696286,craigslist,"Los Angeles","Convenient Ground Floor Retail, Lush Courtyards$3,172Hollywood",3172.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-convenient-ground-floor/7912696286.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912694996,craigslist,"Los Angeles","Kitchen, Views, Secured Private Parking$3,871Koreatown",3871.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-kitchen-views-secured/7912694996.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7911436421,craigslist,"Los Angeles","1/bd, Evening Courtesy Patrol, Fitness Center$2,646600 S Curson St, Los Angeles, CA",2646.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-bd-evening-courtesy-patrol/7911436421.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912693537,craigslist,"Los Angeles","In Los Angeles, Pantry, 2/BD$2,689909 W. Temple St., Los Angeles, CA",2689.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-in-los-angeles-pantry-bd/7912693537.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7911649556,craigslist,"Los Angeles","2/BD 2/BA$3,299325 W. Adams Blvd., Los Angeles, CA",3299.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-bd-ba/7911649556.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7911682227,craigslist,"Los Angeles","Stadium Seating Movie Theater, in Los Angeles CA, 2 BD$3,299325 W. Adams Blvd., Los Angeles, CA",3299.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-stadium-seating-movie/7911682227.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912691408,craigslist,"Los Angeles","Sophisticated 1 BR/1 BA - Controlled Access & In-Unit Laundr$2,643Glendale",2643.0,https://losangeles.craigslist.org/lac/apa/d/glendale-sophisticated-br-ba-controlled/7912691408.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912690990,craigslist,"Los Angeles","Smart Features including Nest Thermostats, Incredible Location$3,480Hollywood, California",3480.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-smart-features-including/7912690990.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912690684,craigslist,"Los Angeles","ELEVATE YOUR LIVING EXPERIENCE!! 2 BEDROOM UNITS AVAILABLE NOW!$3,450Los Feliz",3450.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-elevate-your-living/7912690684.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912689801,craigslist,"Los Angeles","2-Bed/2-Bath w/ W/D in the Heart of the Creative City$3,640West Hollywood",3640.0,https://losangeles.craigslist.org/lac/apa/d/west-hollywood-bed-bath-w-in-the-heart/7912689801.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912684128,craigslist,"Los Angeles","Cal Tech Pasadena 2B 2Ba w/parking$2,695Cordova",2695.0,https://losangeles.craigslist.org/lac/apa/d/pasadena-cal-tech-pasadena-2b-2ba/7912684128.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912689521,craigslist,"Los Angeles","Cozy Fireplace | Specials | Remodeled 1 BED in Downtown Los Angeles$2,820Koreatown",2820.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-cozy-fireplace-specials/7912689521.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912689430,craigslist,"Los Angeles","Stunning 2 BR/2 BA Home with Patio and Garage$3,660Koreatown",3660.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-stunning-br-ba-home-with/7912689430.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912689309,craigslist,"Los Angeles","2 Bedroom in Loz Feliz w/ Hardwood Floors+ A/C+ High Ceilings$3,518Los Feliz/Silverlake/East Hollywood",3518.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-bedroom-in-loz-feliz/7912689309.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912683385,craigslist,"Los Angeles","FREE RENT 1Month  Large Breathtaking 2bd 2ba in great location$2,695Cordova",2695.0,https://losangeles.craigslist.org/lac/apa/d/pasadena-free-rent-1month-large/7912683385.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7911443433,craigslist,"Los Angeles","Disability Access, Soaking Baths$2,6391026 S Broadway, Los Angeles, CA",2639.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-disability-access-soaking/7911443433.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912688670,craigslist,"Los Angeles","Pet Friendly 2 Bedroom w/ Huge Kitchen, Large windows, W/D in unit$2,876central LA 213/323",2876.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-pet-friendly-bedroom-huge/7912688670.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912683149,craigslist,"Los Angeles","1 mth free WEST LA - 2bd 2ba w/parking Great location$2,695Cordova",2695.0,https://losangeles.craigslist.org/lac/apa/d/pasadena-mth-free-west-la-2bd-2ba/7912683149.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912688231,craigslist,"Los Angeles","in Los Angeles CA, Speakeasy Lounge, 1 BD$2,519Beaudry & Temple",2519.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-in-los-angeles-ca-speakeasy/7912688231.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912688137,craigslist,"Los Angeles","Gracious 2BR Apartment in Los Angeles$3,515Los Angeles",3515.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-gracious-2br-apartment-in/7912688137.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912683868,craigslist,"Los Angeles","Pasadena 1mth free RENT - 2bd 2ba w/parking Great location$2,695Cordova",2695.0,https://losangeles.craigslist.org/lac/apa/d/pasadena-pasadena-1mth-free-rent-2bd/7912683868.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912687102,craigslist,"Los Angeles","Spacious 800 SF 1BR Condo w/ Huge Patio – For Lease$2,960Los Angeles",2960.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-spacious-800-sf-1br-condo/7912687102.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912680026,craigslist,"Los Angeles","2 BED Downtown Los Angeles-Great Views, Rooftop Terrace, Full-Size W/D$3,295South Park",3295.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-bed-downtown-los-angeles/7912680026.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912687007,craigslist,"Los Angeles","VMX Rope Climber, Pantry, Crown Moldings$2,689909 W. Temple St., Los Angeles, CA",2689.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-vmx-rope-climber-pantry/7912687007.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912686167,craigslist,"Los Angeles","Luxury Living @ Oakwood | Gym, Rooftop & In-Unit Laundry$3,3504804 Oakwood Ave",3350.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-luxury-living-oakwood-gym/7912686167.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912685705,craigslist,"Los Angeles","4804 Oakwood Apartments | Modern Living with Full Appliances$3,3504804 Oakwood Ave",3350.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-4804-oakwood-apartments/7912685705.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912682443,craigslist,"Los Angeles","Rare Large Breathtaking 2bd 2ba in great location$2,695Cordova",2695.0,https://losangeles.craigslist.org/lac/apa/d/pasadena-rare-large-breathtaking-2bd/7912682443.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912682797,craigslist,"Los Angeles","Private & spacious 2bdrm 2ba in convenient Pasadena neighborhood$2,695Cordova",2695.0,https://losangeles.craigslist.org/lac/apa/d/pasadena-private-spacious-2bdrm-2ba-in/7912682797.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7908428144,craigslist,"Los Angeles","Spacious upper 2 bedroom in Burbank$2,500Burbank",2500.0,https://losangeles.craigslist.org/sfv/apa/d/burbank-spacious-upper-bedroom-in/7908428144.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7911182027,craigslist,"Los Angeles","Spacious 2 bedroom townhouse in Burbank$2,700Burbank",2700.0,https://losangeles.craigslist.org/sfv/apa/d/burbank-spacious-bedroom-townhouse-in/7911182027.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7909909433,craigslist,"Los Angeles","Check out our amazing location! 2 bed, 2 bath. Located in Agoura Hills$3,111Agoura Hills",3111.0,https://losangeles.craigslist.org/sfv/apa/d/agoura-hills-check-out-our-amazing/7909909433.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912309654,craigslist,"Los Angeles","Fabulous 2bd/2ba Condo with RESORT STYLE Amenities- Pet Friendly!$3,775Sherman Oaks",3775.0,https://losangeles.craigslist.org/sfv/apa/d/sherman-oaks-fabulous-2bd-2ba-condo/7912309654.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7911609836,craigslist,"Los Angeles","In-Home Washer & Dryer, Resident Rewards Program, 2bd$3,2836300 Variel Ave, Los Angeles, CA",3283.0,https://losangeles.craigslist.org/sfv/apa/d/woodland-hills-in-home-washer-dryer/7911609836.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912712182,craigslist,"Los Angeles","Rooftop Pool, Efficient Appliances, Rooftop BBQ Grill$3,831111 N Louise St, Glendale, CA",3831.0,https://losangeles.craigslist.org/sfv/apa/d/glendale-rooftop-pool-efficient/7912712182.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7911453100,craigslist,"Los Angeles","Open Concept Kitchen, Two Bedroom Apartment Home, Newly Renovated$3,475Santa Clarita, Valencia, Stevenson Ranch",3475.0,https://losangeles.craigslist.org/sfv/apa/d/santa-clarita-open-concept-kitchen-two/7911453100.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7910175507,craigslist,"Los Angeles","Look no further! We have it all - and more! 2 Bed, 2 Bath, 865 SqFt$2,767Los Angeles",2767.0,https://losangeles.craigslist.org/sfv/apa/d/los-angeles-look-no-further-we-have-it/7910175507.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7911879158,craigslist,"Los Angeles","On-Site Maintenance, Large Closets, Refrigerator$3,503111 N Louise St, Glendale, CA",3503.0,https://losangeles.craigslist.org/sfv/apa/d/glendale-on-site-maintenance-large/7911879158.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7907382549,craigslist,"Los Angeles","JUST perfect for you!!Beautiful 2+2 apartment. minutes from the BLD$2,595Sherman Oaks",2595.0,https://losangeles.craigslist.org/sfv/apa/d/sherman-oaks-just-perfect-for/7907382549.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7907881487,craigslist,"Los Angeles","JUST perfect for you!!Beautiful 2+2 apartment. minutes from the BLD$2,595Sherman Oaks",2595.0,https://losangeles.craigslist.org/sfv/apa/d/sherman-oaks-just-perfect-for/7907881487.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912708135,craigslist,"Los Angeles","$2795. 2 bed/2 bath 2nd  month  free$2,795HOLLYWOOD",2795.0,https://losangeles.craigslist.org/sfv/apa/d/west-hollywood-bed-bath-2nd-month-free/7912708135.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7910568503,craigslist,"Los Angeles","We have what you need and more! Come see our fantastic views!$2,633Woodland Hills",2633.0,https://losangeles.craigslist.org/sfv/apa/d/canoga-park-we-have-what-you-need-and/7910568503.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912705441,craigslist,"Los Angeles","Air Conditioner, Controlled Access/Gated, Free Weights$3,831111 N Louise St, Glendale, CA",3831.0,https://losangeles.craigslist.org/sfv/apa/d/glendale-air-conditioner-controlled/7912705441.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912290264,craigslist,"Los Angeles","2Bed/2Bath w/ Private Patio or Balcony – Tour Today$2,54021031 Parthenia St, Canoga Park, CA",2540.0,https://losangeles.craigslist.org/sfv/apa/d/winnetka-2bed-2bath-private-patio-or/7912290264.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912701089,craigslist,"Los Angeles","*^*Trevi Villas*^* 2 Beds/ 2 Baths$3,010North Hollywood",3010.0,https://losangeles.craigslist.org/sfv/apa/d/north-hollywood-trevi-villas-beds-baths/7912701089.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7911782757,craigslist,"Los Angeles","Dishwasher, Air Conditioning, 2bd$2,7115807 Topanga Canyon Blvd, Woodland Hills, CA",2711.0,https://losangeles.craigslist.org/sfv/apa/d/woodland-hills-dishwasher-air/7911782757.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7911447515,craigslist,"Los Angeles","Reserved Parking, Large Living Room, Large Bedroom(s)$2,50625910 Tournament Rd, Valencia, CA",2506.0,https://losangeles.craigslist.org/sfv/apa/d/santa-clarita-reserved-parking-large/7911447515.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912701006,craigslist,"Los Angeles","Effortless Commute! 2 BR Across from CSUN$2,565Northridge",2565.0,https://losangeles.craigslist.org/sfv/apa/d/northridge-effortless-commute-br-across/7912701006.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7908542512,craigslist,"Los Angeles","*^*Doman Home*^*  2 Beds/ 1 Bath$3,750Tarzana",3750.0,https://losangeles.craigslist.org/sfv/apa/d/encino-doman-home-beds-bath/7908542512.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7907025597,craigslist,"Los Angeles","NEW Luxury 2+2 - Parking and Washer and Dryer Included!!$2,650North Hollywood / Los Angeles",2650.0,https://losangeles.craigslist.org/sfv/apa/d/north-hollywood-new-luxury-22-parking/7907025597.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7908392542,craigslist,"Los Angeles","Brand NEW Luxury 2+2 - Parking, Washer and Dryer Included!!$2,995North Hollywood / Los Angeles",2995.0,https://losangeles.craigslist.org/sfv/apa/d/north-hollywood-brand-new-luxury-22/7908392542.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7907690834,craigslist,"Los Angeles","*^*Archview Apts.*^* 2 Beds/ 2 Baths$2,995Studio City",2995.0,https://losangeles.craigslist.org/sfv/apa/d/north-hollywood-archview-apts-beds-baths/7907690834.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7907015363,craigslist,"Los Angeles","*^*Blumax Magnolia*^*  2 Beds/ 2 Baths$2,500Sherman Oaks",2500.0,https://losangeles.craigslist.org/sfv/apa/d/van-nuys-blumax-magnolia-beds-baths/7907015363.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912700098,craigslist,"Los Angeles","Two bedroom one bathroom!$2,945san fernando valley",2945.0,https://losangeles.craigslist.org/sfv/apa/d/studio-city-two-bedroom-one-bathroom/7912700098.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7907690364,craigslist,"Los Angeles","*^*Doman Home*^*  2 Beds/ 1 Bath$4,000Tarzana",4000.0,https://losangeles.craigslist.org/sfv/apa/d/encino-doman-home-beds-bath/7907690364.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7908495994,craigslist,"Los Angeles","HUGE 2 Bedroom 2.5 Bath in Tarzana, SPECIALS | Fitness Center$3,625South of Ventura Blvd.",3625.0,https://losangeles.craigslist.org/sfv/apa/d/tarzana-huge-bedroom-25-bath-in-tarzana/7908495994.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7911905121,craigslist,"Los Angeles","*^*Erwin Condo*^* 2 Beds/ 2 Baths$2,650Van Nuys",2650.0,https://losangeles.craigslist.org/sfv/apa/d/van-nuys-erwin-condo-beds-baths/7911905121.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912699345,craigslist,"Los Angeles","Rooftop Pool, Garage, Elevator$3,831111 N Louise St, Glendale, CA",3831.0,https://losangeles.craigslist.org/sfv/apa/d/glendale-rooftop-pool-garage-elevator/7912699345.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7911578497,craigslist,"Los Angeles","Los Angeles CA, 1BD 1.5BA, Pantry with Adjustable Shelves$2,6246300 Variel Ave, Los Angeles, CA",2624.0,https://losangeles.craigslist.org/sfv/apa/d/woodland-hills-los-angeles-ca-1bd-15ba/7911578497.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7911910511,craigslist,"Los Angeles","*^*Executive House*^*  2 Beds/ 2 Baths$3,295Sherman Oaks",3295.0,https://losangeles.craigslist.org/sfv/apa/d/sherman-oaks-executive-house-beds-baths/7911910511.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7908761486,craigslist,"Los Angeles","*^*Tujunga Towers East*^*  2 Beds/ 2 Baths$2,795Studio City",2795.0,https://losangeles.craigslist.org/sfv/apa/d/studio-city-tujunga-towers-east-beds/7908761486.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7909219227,craigslist,"Los Angeles","*^*Magnolia Glen Apts.*^*  2 Beds/ 2 Baths$2,895Sherman Oaks",2895.0,https://losangeles.craigslist.org/sfv/apa/d/sherman-oaks-magnolia-glen-apts-beds/7909219227.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7910885237,craigslist,"Los Angeles","*^*Canyon Glen Apts.*^*  2 Beds/ 2 Baths$2,750Studio City",2750.0,https://losangeles.craigslist.org/sfv/apa/d/studio-city-canyon-glen-apts-beds-baths/7910885237.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912112819,craigslist,"Los Angeles","*^*Executive House*^*  2 Beds/ 2 Baths$2,895Sherman Oaks",2895.0,https://losangeles.craigslist.org/sfv/apa/d/sherman-oaks-executive-house-beds-baths/7912112819.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912119388,craigslist,"Los Angeles","*^*Addison Apts.*^*  2 Beds/ 2 Baths$2,795Sherman Oaks",2795.0,https://losangeles.craigslist.org/sfv/apa/d/sherman-oaks-addison-apts-beds-baths/7912119388.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912698109,craigslist,"Los Angeles","Luxury Townhome style Apartment$3,915Sherman Oaks",3915.0,https://losangeles.craigslist.org/sfv/apa/d/sherman-oaks-luxury-townhome-style/7912698109.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912693286,craigslist,"Los Angeles","2 BR Gem in Sylmar w/ Alluring Balcony Views$2,740Sylmar",2740.0,https://losangeles.craigslist.org/sfv/apa/d/granada-hills-br-gem-in-sylmar-alluring/7912693286.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7910223603,craigslist,"Los Angeles","Whole Foods, 405/101 Freeways - 2 weeks free +$1500 Look and Lease!$3,199Sherman Oaks",3199.0,https://losangeles.craigslist.org/sfv/apa/d/los-angeles-whole-foods-freeways-weeks/7910223603.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7911466719,craigslist,"Los Angeles","Spacious 1 Bedroom Home! 2 Weeks Free + $500 Look and Lease!$2,799Sherman Oaks",2799.0,https://losangeles.craigslist.org/sfv/apa/d/los-angeles-spacious-bedroom-home-weeks/7911466719.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912296434,craigslist,"Los Angeles","East-Facing 2BR | Natural Light, No Harsh PM Heat - 2 weeks free!$3,099Sherman Oaks",3099.0,https://losangeles.craigslist.org/sfv/apa/d/los-angeles-east-facing-2br-natural/7912296434.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7911422533,craigslist,"Los Angeles","2+2 in Prime Encino ** Washer/Dryer ** Kitchen Whirlpool Appliances$2,950Encino",2950.0,https://losangeles.craigslist.org/sfv/apa/d/encino-22-in-prime-encino-washer-dryer/7911422533.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912691488,craigslist,"Los Angeles","Online apartment reservations, Outdoor fireplace, Barbecue terrace$3,499san fernando valley",3499.0,https://losangeles.craigslist.org/sfv/apa/d/woodland-hills-online-apartment/7912691488.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912280570,craigslist,"Los Angeles","Feel at home your first night! Fall in love with your 2 BR / 2 BA!$2,980Chatsworth",2980.0,https://losangeles.craigslist.org/sfv/apa/d/chatsworth-feel-at-home-your-first/7912280570.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912696285,craigslist,"Los Angeles","Monitored Parking Patrol, On-Site Resident Storage, Gated Community$3,055La Crescenta/ Montrose",3055.0,https://losangeles.craigslist.org/sfv/apa/d/la-crescenta-monitored-parking-patrol/7912696285.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912695914,craigslist,"Los Angeles","Walkscore of 92, Internet cafe and printing center, North Roof Deck$3,834Glendale",3834.0,https://losangeles.craigslist.org/sfv/apa/d/glendale-walkscore-of-92-internet-cafe/7912695914.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912695575,craigslist,"Los Angeles","Private conference suite, Social seating spaces, Nest thermostats$3,722North Hollywood",3722.0,https://losangeles.craigslist.org/sfv/apa/d/north-hollywood-private-conference/7912695575.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912690939,craigslist,"Los Angeles","CHATSWORTH Modern 2 Bedroom, Specials, Controlled Access, Pool & Spa$3,090Chatsworth",3090.0,https://losangeles.craigslist.org/sfv/apa/d/chatsworth-chatsworth-modern-bedroom/7912690939.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912694019,craigslist,"Los Angeles","Check Out Our Sparkling Swimming Pool at Terra Vista!$2,595Reseda",2595.0,https://losangeles.craigslist.org/sfv/apa/d/reseda-check-out-our-sparkling-swimming/7912694019.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912687219,craigslist,"Los Angeles","2 Bedroom 1 BA in Mission Hills, $2,000 Off, Plank Flooring Throughout$2,500Granada Hills Adj.",2500.0,https://losangeles.craigslist.org/sfv/apa/d/mission-hills-bedroom-ba-in-mission/7912687219.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
lejebolig_1492357,lejebolig,Copenhagen,"Nedsat husleje for penthouse lejlighed, - med...",1257.9,https://en.lejebolig.dk/lejebolig/1492357/nedsat-husleje-for-penthouse-lejlighed-med-fri-panorama-udsigt,2026-02-04,2026-02-04,0,,,,,
lejebolig_1877707,lejebolig,Copenhagen,"Sjælden herskabslejlighed på Strandgade - 377...",7945.0,https://en.lejebolig.dk/lejebolig/1877707/sjaelden-herskabslejlighed-paa-strandgade-377-m-historisk-elegance-midt-paa-christianshavn,2026-02-04,2026-02-04,0,,,,,
lejebolig_1531225,lejebolig,Copenhagen,"Nedsat - Total nyistandsat 2-værelses lejlighed",1531.46,https://en.lejebolig.dk/lejebolig/1531225/nedsat-total-nyistandsat-2-vaerelses-lejlighed,2026-02-04,2026-02-04,0,,,,,
lejebolig_1492385,lejebolig,Copenhagen,"NEDSAT husleje inkl. egen p-plads/kræver bil",1786.4,https://en.lejebolig.dk/lejebolig/1492385/nedsat-husleje-inkl-egen-p-plads-kraever-bil,2026-02-04,2026-02-04,0,,,,,
